Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4426.75/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0x50dd375c3a67b8e16972af2ad47e7eef95e4bb248f06542c7c000f4cfe06d988,9704018,1637843587,2021-11-25 12:33:07,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000095441999856837,0.422497872866253000,,,,Validate Document,
0x1d8ec9bd9a52de9b5a9727fdc0cb880a3bea95e83e9b8ae9540d95a91dd7d751,9704019,1637843602,2021-11-25 12:33:22,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000377735999433396,1.672142835491790000,,,,Set Shipping Agreement,
0xebc71f10a3266cd23b3ecfe4420ccf02d53d70f267094c8fe3bfe3334d9d5ddd,9704020,1637843617,2021-11-25 12:33:37,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000058893999941106,0.260709014239291000,,,,Verify Goods,
0x509bff3cb7c64ac3994f0e6689c6c1f368e40afa1767f6fcdd7b103cda04f7f2,9704022,1637843647,2021-11-25 12:34:07,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000068003999931996,0.301036706698963000,,,,Verify Goods,
0x22387657b9cf358e8f8f2ac49b0757f53bdba1f705f1a259d6efe9c33617eafb,9704023,1637843662,2021-11-25 12:34:22,0x209b153a796c1924b675e5cd9476384cd38e9387,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000065057999967471,0.287995501356002000,,,,Initiate Shipment,
0xd4ffa02b306498bce94b3133e9ddd53bd27956590aba362deeb1ec78ce6c63d0,9704025,1637843692,2021-11-25 12:34:52,0xe323b722518c16b903eb840d6ee00c504bfec25b,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.0000340500010215,0.1507308420219250,,,,Verify Goods,
0x784370b6eee1fb78ebe76e47f5687bba7c7abdc8f42bec67566fbc89765f2859,9704026,1637843707,2021-11-25 12:35:07,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000074490000834288,0.329748611193184000,,,,Confirm Shipment,
0x0b75d01138d5baa4089516616d2e811e72a3034e3a1cb9cd6fd59047b75c34ef,9704027,1637843722,2021-11-25 12:35:22,0x9049ce69906d3cd891556810c39f09ea921fc087,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000288352503344889,1.276464444181990000,,,,Set Payment Agreement,
0x31c4f7986f0e2d3602d5727a5176762a50f859d92a5cddf4c68f0a540f87bd38,9704028,1637843737,2021-11-25 12:35:37,0x9049ce69906d3cd891556810c39f09ea921fc087,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.000064115999967942,0.283825502858087000,,,,Initiate Payment,
0xc9c39ae617ecc54f799cae2cce4995378505034764934f6f1a36652e2e1e8665,9704029,1637843752,2021-11-25 12:35:52,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.00002985200089556,0.13214734496442000,,,,Processpayment,
0xba5b422302912158b227ac540eac4b60cf87c5a47c8bae62e7657c423fb3520e,9704030,1637843767,2021-11-25 12:36:07,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xca28a223a499c7d1ac9937a33ef8b87a8e4d7171,,0,0,0,0.00004535250084658,0.20076418312259800,,,,Payment Received,
