Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4058.33/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0xa4cd958dd9cfb9a465c41683ce513809b5bf6bced761f1a1c3bcd0b1123cb561,9720347,1638088576,2021-11-28 08:36:16,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000119302500620373,0.484168917342678,,,,Validate Document,
0xb85c897b6a702c90466c4c431c62524f7377b067bf19a72b77a30e9be8b55603,9720348,1638088591,2021-11-28 08:36:31,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000283302002266416,1.14973301485786,,,,Set Shipping Agreement,
0x688e8117d25d735c8db22e0ce9c5ef830d21d3d38311b7fcd14cc2cb06d10436,9720349,1638088606,2021-11-28 08:36:46,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000073617500353364,0.298764110209068,,,,Verify Goods,
0x886a736a676dd5952f1d71f9bf5c61cb8d04e51de0ebc6598293ac992298e6e0,9720350,1638088621,2021-11-28 08:37:01,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000085005000374022,0.344978343167905,,,,Verify Goods,
0x18d557110305df4a7f1eb97c78ec0a3f343c77b7c94dea4de70f96dcaa1e7cd4,9720351,1638088636,2021-11-28 08:37:16,0x209b153a796c1924b675e5cd9476384cd38e9387,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.00008132250032529,0.330033542745134,,,,Initiate Shipment,
0x011e7b4eee0771e38bb5d62c3409bf8b9d9eec01eb34eba7dbf361e9c286b85e,9720352,1638088651,2021-11-28 08:37:31,0xe323b722518c16b903eb840d6ee00c504bfec25b,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.0000851250003405,0.345465342631861,,,,Verify Goods,
0xdd501ed1135d0499a94c3eeadb3024acecf37b461a07549516fe4a25cef69b4e,9720353,1638088666,2021-11-28 08:37:46,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.00007449000029796,0.30230500290922,,,,Confirm Shipment,
0xabc7eadfc32eb577f636d6b3e878a445bc6cbbb358150c376f4c0dfadd45dfe5,9720354,1638088681,2021-11-28 08:38:01,0x9049ce69906d3cd891556810c39f09ea921fc087,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.00028835250115341,1.17022960600592,,,,Set Payment Agreement,
0xb528787c94078aed6022b8e442b21ff73f04392ec1d43893d45f15ebf8b73e85,9720355,1638088696,2021-11-28 08:38:16,0x9049ce69906d3cd891556810c39f09ea921fc087,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000080145000352638,0.325254859281121,,,,Initiate Payment,
0x7960e8811855704adb838691cc1e89b31201a8d09a7b19a5d21169c23cb92d34,9720356,1638088711,2021-11-28 08:38:31,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.000074630000328372,0.302873169232642,,,,Processpayment,
0xac3843ab9a827654cc07aa31912a04f36d47f7199e4aa7b943fa21a7e968b5fd,9720357,1638088726,2021-11-28 08:38:46,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0xf5bf6eed901fd9d020aafe1ccc113176e5aa6844,,0,0,4058.33,0.00003023500030235,0.122703608777036,,,,Payment Received,
