Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $0/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0xccb62ad3e89dc3c00b8a9bfc181132255afaee5f72d35753e23f4891d88fb06d,9725468,1638165415,2021-11-29 05:56:55,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00004772100047721,0.206730237327302,,,,Validate Document,
0x9d9dc5da3145a93f60f6dface37449df70ed7770549115c642205ca89f658adb,9725469,1638165430,2021-11-29 05:57:10,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00028330200188868,1.22728127030188,,,,Set Shipping Agreement,
0x9206b6e6a6384aa22d3c8e0cc047d6955ee6b936fefe40495d60544580ca3f52,9725471,1638165460,2021-11-29 05:57:40,0x00b73d5f916c2f010e391d0ea39b8ed95dc8d9a6,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00004417050029447,0.191349257505662,,,,Verify Goods,
0x2283707aed5b016545aa0107a19905a133f10b6efc0c83173ea29868d51c6d41,9725472,1638165475,2021-11-29 05:57:55,0x413209e0c7b8bede4d6a510a8282fd7e92811eee,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00008500500034002,0.368246761772987,,,,Verify Goods,
0xb6b3815e78e7fb9bbe359ed5e25a0e8dad5d55830f73cc5cdc342162699ac46f,9725473,1638165490,2021-11-29 05:58:10,0x209b153a796c1924b675e5cd9476384cd38e9387,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00008132250032529,0.352293950759176,,,,Initiate Shipment,
0xa3983ebad07837d35789792afd16801ede1e214e36785ab2c326000b24553b0f,9725474,1638165505,2021-11-29 05:58:25,0xe323b722518c16b903eb840d6ee00c504bfec25b,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.0000510750003405,0.221259965975066,,,,Verify Goods,
0x0d9e97de814c9de4c89271fa91c31500f4ca66fd3ccba5abc7be50bc2821be5e,9725476,1638165535,2021-11-29 05:58:55,0xb48b8d4a342054be5bf03981fd36358bf4e2bd29,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00007449000029796,0.322695150690781,,,,Confirm Shipment,
0x5ece0970adcd30a60c6ad5c5149373ef4565ef98ad0cf58039260667497bf887,9725477,1638165550,2021-11-29 05:59:10,0x9049ce69906d3cd891556810c39f09ea921fc087,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00017301150115341,0.749496203686641,,,,Set Payment Agreement,
0xf4c2495c0e75cfbf19934bcb3b2bfe1a5131c2dc07a65d5cf3f73c3b86160c12,9725478,1638165565,2021-11-29 05:59:25,0x9049ce69906d3cd891556810c39f09ea921fc087,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.000032058000352638,0.138877181007649,,,,Initiate Payment,
0xe9f4655bd026c1dfa31291d580a37b0db9df722958e3560227c45333d0f68c7a,9725479,1638165580,2021-11-29 05:59:40,0x1131e2a8ab95fb76ddea099b7ba4532e2105ae25,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.000029852000328372,0.129320656542527,,,,Processpayment,
0x0a1abc130abd015b7b3cc34eff0eec2fb51684e2d02445eff1abe0cbab64cd49,9725480,1638165595,2021-11-29 05:59:55,0xd14960983333af76a1a5d02221ae6a71dd6ab1cd,0x22b704551cefea345547f0b01b490f1e0f13220d,,0,0,4332.06,0.00004535250030235,0.196469752459798,,,,Payment Received,
